Nom;latitude;longitude;found;google_maps_url
Centre médico infirmier des Bruyères;49.4138675;1.0749511;True;https://www.google.com/maps/search/?api=1&query=49.4138675%2C1.0749511%28Centre%20m%C3%A9dico%20infirmier%20des%20Bruy%C3%A8res%29
Petit train touristique de Dieppe;49.9285629;1.081759;True;https://www.google.com/maps/search/?api=1&query=49.9285629%2C1.081759%28Petit%20train%20touristique%20de%20Dieppe%29
Sortie nature : Inventaire naturaliste;49.554264;0.181841;True;https://www.google.com/maps/search/?api=1&query=49.554264%2C0.181841%28Sortie%20nature%20%3A%20Inventaire%20naturaliste%29
Gîte du Jardin de Bois-Guilbert;49.54555;1.4124;True;https://www.google.com/maps/search/?api=1&query=49.54555%2C1.4124%28G%C3%AEte%20du%20Jardin%20de%20Bois-Guilbert%29
La Fête à Paulette;49.5849059;1.358793;True;https://www.google.com/maps/search/?api=1&query=49.5849059%2C1.358793%28La%20F%C3%AAte%20%C3%A0%20Paulette%29
Visite : Les Cordiers au temps des bains de mer;50.0620054;1.36779197;True;https://www.google.com/maps/search/?api=1&query=50.0620054%2C1.36779197%28Visite%20%3A%20Les%20Cordiers%20au%20temps%20des%20bains%20de%20mer%29
Les Maréchaux;49.5296647;1.56871301;True;https://www.google.com/maps/search/?api=1&query=49.5296647%2C1.56871301%28Les%20Mar%C3%A9chaux%29
Sissi;49.8039;0.531785;True;https://www.google.com/maps/search/?api=1&query=49.8039%2C0.531785%28Sissi%29
Les Hauts Champs;49.5167511;0.5293548;True;https://www.google.com/maps/search/?api=1&query=49.5167511%2C0.5293548%28Les%20Hauts%20Champs%29
Concert Jazz;49.535812;1.4606259;True;https://www.google.com/maps/search/?api=1&query=49.535812%2C1.4606259%28Concert%20Jazz%29
L'orangerie du Château de Motteville;49.636408;0.849763;True;https://www.google.com/maps/search/?api=1&query=49.636408%2C0.849763%28L%27orangerie%20du%20Ch%C3%A2teau%20de%20Motteville%29
Le Clos des Marnières;49.7704359;0.84103;True;https://www.google.com/maps/search/?api=1&query=49.7704359%2C0.84103%28Le%20Clos%20des%20Marni%C3%A8res%29
M. LAMBRY David;50.060723;1.370851;True;https://www.google.com/maps/search/?api=1&query=50.060723%2C1.370851%28M.%20LAMBRY%20David%29
Masterclass photo : Photo animalière;49.59786;1.110454;True;https://www.google.com/maps/search/?api=1&query=49.59786%2C1.110454%28Masterclass%20photo%20%3A%20Photo%20animali%C3%A8re%29
Yport, cité balnéaire de Charme;49.737262;0.31399999;True;https://www.google.com/maps/search/?api=1&query=49.737262%2C0.31399999%28Yport%2C%20cit%C3%A9%20baln%C3%A9aire%20de%20Charme%29
Restaurant Normand Yport;49.7386642;0.3124353;True;https://www.google.com/maps/search/?api=1&query=49.7386642%2C0.3124353%28Restaurant%20Normand%20Yport%29
Aire de stationnement et de service la Ferme du Cèdre;49.603992;0.600182;True;https://www.google.com/maps/search/?api=1&query=49.603992%2C0.600182%28Aire%20de%20stationnement%20et%20de%20service%20la%20Ferme%20du%20C%C3%A8dre%29
Les petits bois;49.42108;1.71608;True;https://www.google.com/maps/search/?api=1&query=49.42108%2C1.71608%28Les%20petits%20bois%29
Atelier petite enfance - Les fleurs;49.5982617;1.1102176;True;https://www.google.com/maps/search/?api=1&query=49.5982617%2C1.1102176%28Atelier%20petite%20enfance%20-%20Les%20fleurs%29
O2 Horizon;50.0583575;1.3688508;True;https://www.google.com/maps/search/?api=1&query=50.0583575%2C1.3688508%28O2%20Horizon%29
Entre mer et forêt;50.056997;1.38492;True;https://www.google.com/maps/search/?api=1&query=50.056997%2C1.38492%28Entre%20mer%20et%20for%C3%AAt%29
La Campagnarde;49.53661;1.657439;True;https://www.google.com/maps/search/?api=1&query=49.53661%2C1.657439%28La%20Campagnarde%29
Mercredi savoir-faire : découverte des glaces Cow'choises;49.8964583;0.9111837;True;https://www.google.com/maps/search/?api=1&query=49.8964583%2C0.9111837%28Mercredi%20savoir-faire%20%3A%20d%C3%A9couverte%20des%20glaces%20Cow%27choises%29
[Villa Augustine] Appartement Séraphine;49.92189;1.07615;True;https://www.google.com/maps/search/?api=1&query=49.92189%2C1.07615%28%5BVilla%20Augustine%5D%20Appartement%20S%C3%A9raphine%29
Grande Soirée cabaret;49.9801168;1.4466774;True;https://www.google.com/maps/search/?api=1&query=49.9801168%2C1.4466774%28Grande%20Soir%C3%A9e%20cabaret%29
Chèvrerie, Ferme pédagogique du Val de Bures;49.7053789;1.2483635;True;https://www.google.com/maps/search/?api=1&query=49.7053789%2C1.2483635%28Ch%C3%A8vrerie%2C%20Ferme%20p%C3%A9dagogique%20du%20Val%20de%20Bures%29
Aire de pique-nique de Grugny;49.617255;1.105041;True;https://www.google.com/maps/search/?api=1&query=49.617255%2C1.105041%28Aire%20de%20pique-nique%20de%20Grugny%29
Village de gîtes Le Pré Marin;49.8808794;0.82999378;True;https://www.google.com/maps/search/?api=1&query=49.8808794%2C0.82999378%28Village%20de%20g%C3%AEtes%20Le%20Pr%C3%A9%20Marin%29
Hôtel Windsor;49.9273148;1.07628021;True;https://www.google.com/maps/search/?api=1&query=49.9273148%2C1.07628021%28H%C3%B4tel%20Windsor%29
Aéroclub : porte ouverte 2025;50.063687;1.3775148;True;https://www.google.com/maps/search/?api=1&query=50.063687%2C1.3775148%28A%C3%A9roclub%20%3A%20porte%20ouverte%202025%29
Gîtes de France® - Le Grand Morin;49.8384166;0.86025;True;https://www.google.com/maps/search/?api=1&query=49.8384166%2C0.86025%28G%C3%AEtes%20de%20France%C2%AE%20-%20Le%20Grand%20Morin%29
Brithotel Rouen Centre;49.438762;1.10925499;True;https://www.google.com/maps/search/?api=1&query=49.438762%2C1.10925499%28Brithotel%20Rouen%20Centre%29
Caux'té Nuit : Grand jeu nocturne;49.6517637;0.4352659;True;https://www.google.com/maps/search/?api=1&query=49.6517637%2C0.4352659%28Caux%27t%C3%A9%20Nuit%20%3A%20Grand%20jeu%20nocturne%29
Sente aux Fées à cheval;49.7039432;0.99047155;True;https://www.google.com/maps/search/?api=1&query=49.7039432%2C0.99047155%28Sente%20aux%20F%C3%A9es%20%C3%A0%20cheval%29
Concert à l'envers oh croco : Ouistreham (rock);49.7176358;1.0993315;True;https://www.google.com/maps/search/?api=1&query=49.7176358%2C1.0993315%28Concert%20%C3%A0%20l%27envers%20oh%20croco%20%3A%20Ouistreham%20%28rock%29%29
La Pomme du Pougard;49.829445;1.025201;True;https://www.google.com/maps/search/?api=1&query=49.829445%2C1.025201%28La%20Pomme%20du%20Pougard%29
Gîtes de France® - Entre mer et grès;49.841;0.7617;True;https://www.google.com/maps/search/?api=1&query=49.841%2C0.7617%28G%C3%AEtes%20de%20France%C2%AE%20-%20Entre%20mer%20et%20gr%C3%A8s%29
Ferme de Manéholt - Poulet Lecoq;49.8235072;1.06524855;True;https://www.google.com/maps/search/?api=1&query=49.8235072%2C1.06524855%28Ferme%20de%20Man%C3%A9holt%20-%20Poulet%20Lecoq%29
Alter Klavass;49.2916751;1.0085106;True;https://www.google.com/maps/search/?api=1&query=49.2916751%2C1.0085106%28Alter%20Klavass%29
Musée Industriel de la Corderie Vallois;49.4945533;1.04850529;True;https://www.google.com/maps/search/?api=1&query=49.4945533%2C1.04850529%28Mus%C3%A9e%20Industriel%20de%20la%20Corderie%20Vallois%29
Concert de musique classique;49.888069;0.875475;True;https://www.google.com/maps/search/?api=1&query=49.888069%2C0.875475%28Concert%20de%20musique%20classique%29
Val Jacob à VTT;49.8685489;1.56683299;True;https://www.google.com/maps/search/?api=1&query=49.8685489%2C1.56683299%28Val%20Jacob%20%C3%A0%20VTT%29
La Laiterie, Abbaye du Valasse;49.5371653;0.5051463;True;https://www.google.com/maps/search/?api=1&query=49.5371653%2C0.5051463%28La%20Laiterie%2C%20Abbaye%20du%20Valasse%29
Valleuse d'Antifer;49.693303;0.18224;True;https://www.google.com/maps/search/?api=1&query=49.693303%2C0.18224%28Valleuse%20d%27Antifer%29
Portes ouvertes à la Ferme de Bonnetot : Distillation en live !;49.701246;1.0456941;True;https://www.google.com/maps/search/?api=1&query=49.701246%2C1.0456941%28Portes%20ouvertes%20%C3%A0%20la%20Ferme%20de%20Bonnetot%20%3A%20Distillation%20en%20live%20%21%29
Gîtes de France® - L'Ancienne Etable;49.5997;0.14793056;True;https://www.google.com/maps/search/?api=1&query=49.5997%2C0.14793056%28G%C3%AEtes%20de%20France%C2%AE%20-%20L%27Ancienne%20Etable%29
Bar - Bowling du Lac de Caniel;49.8012418;0.63219832;True;https://www.google.com/maps/search/?api=1&query=49.8012418%2C0.63219832%28Bar%20-%20Bowling%20du%20Lac%20de%20Caniel%29
"Conférence ""L'expérience des limites dans Bouvard et Pécuchet de Gustave Flaubert (1881)""";49.4444151;1.0940834;True;https://www.google.com/maps/search/?api=1&query=49.4444151%2C1.0940834%28Conf%C3%A9rence%20%22L%27exp%C3%A9rience%20des%20limites%20dans%20Bouvard%20et%20P%C3%A9cuchet%20de%20Gustave%20Flaubert%20%281881%29%22%29
Le Pigeonnier du Maucomble;49.6539368;0.30457468;True;https://www.google.com/maps/search/?api=1&query=49.6539368%2C0.30457468%28Le%20Pigeonnier%20du%20Maucomble%29
Théâtre comédie : Hold-up et bras cassés;50.057904;1.3859652;True;https://www.google.com/maps/search/?api=1&query=50.057904%2C1.3859652%28Th%C3%A9%C3%A2tre%20com%C3%A9die%20%3A%20Hold-up%20et%20bras%20cass%C3%A9s%29
Rallye des familles;49.606797;0.7841;True;https://www.google.com/maps/search/?api=1&query=49.606797%2C0.7841%28Rallye%20des%20familles%29
Visite guidée - Criel-sur-Mer : Circuit du patrimoine architectural;50.017558;1.3158049;True;https://www.google.com/maps/search/?api=1&query=50.017558%2C1.3158049%28Visite%20guid%C3%A9e%20-%20Criel-sur-Mer%20%3A%20Circuit%20du%20patrimoine%20architectural%29
Escargot du Mont Réal;49.483893;1.611108;True;https://www.google.com/maps/search/?api=1&query=49.483893%2C1.611108%28Escargot%20du%20Mont%20R%C3%A9al%29
Le Chemin Vert du Petit Caux à cheval;50.0448685;1.42624162;True;https://www.google.com/maps/search/?api=1&query=50.0448685%2C1.42624162%28Le%20Chemin%20Vert%20du%20Petit%20Caux%20%C3%A0%20cheval%29
Visite guidée : La Collégiale des bâtisseurs;49.7214885;1.1196014;True;https://www.google.com/maps/search/?api=1&query=49.7214885%2C1.1196014%28Visite%20guid%C3%A9e%20%3A%20La%20Coll%C3%A9giale%20des%20b%C3%A2tisseurs%29
[Exposition] Anne Jolly, Corinne Lepicard, Nathalie Petit & Marie-Christine Sergent;49.8726358;1.0438192;True;https://www.google.com/maps/search/?api=1&query=49.8726358%2C1.0438192%28%5BExposition%5D%20Anne%20Jolly%2C%20Corinne%20Lepicard%2C%20Nathalie%20Petit%20%26%20Marie-Christine%20Sergent%29
Des Sources de la Saâne à la Couture;49.7063983;0.96432364;True;https://www.google.com/maps/search/?api=1&query=49.7063983%2C0.96432364%28Des%20Sources%20de%20la%20Sa%C3%A2ne%20%C3%A0%20la%20Couture%29
Gîtes de France® - L'Orangerie;49.6218055;0.99388889;True;https://www.google.com/maps/search/?api=1&query=49.6218055%2C0.99388889%28G%C3%AEtes%20de%20France%C2%AE%20-%20L%27Orangerie%29
Sarl Jean-Marc Malo;49.6573795;0.32977357;True;https://www.google.com/maps/search/?api=1&query=49.6573795%2C0.32977357%28Sarl%20Jean-Marc%20Malo%29
Commémoration des anciens combattants;49.8428876;0.9630404;True;https://www.google.com/maps/search/?api=1&query=49.8428876%2C0.9630404%28Comm%C3%A9moration%20des%20anciens%20combattants%29
La Calypso;50.061951;1.37059769;True;https://www.google.com/maps/search/?api=1&query=50.061951%2C1.37059769%28La%20Calypso%29
Revue Fascination 2026 Déjeuner-Dîner Spectacle au Cabaret Le puits enchanté;49.712032;0.802608;True;https://www.google.com/maps/search/?api=1&query=49.712032%2C0.802608%28Revue%20Fascination%202026%20D%C3%A9jeuner-D%C3%AEner%20Spectacle%20au%20Cabaret%20Le%20puits%20enchant%C3%A9%29
Club Nautique Valeriquais;49.8668954;0.70987783;True;https://www.google.com/maps/search/?api=1&query=49.8668954%2C0.70987783%28Club%20Nautique%20Valeriquais%29
Mme BOISSY Audrey;50.05683;1.37176;True;https://www.google.com/maps/search/?api=1&query=50.05683%2C1.37176%28Mme%20BOISSY%20Audrey%29
Gîtes de France® - L'Avant la Prée;49.6263;1.27795278;True;https://www.google.com/maps/search/?api=1&query=49.6263%2C1.27795278%28G%C3%AEtes%20de%20France%C2%AE%20-%20L%27Avant%20la%20Pr%C3%A9e%29
Masterclass photo : Photo nocturne et architecture;49.59786;1.110454;True;https://www.google.com/maps/search/?api=1&query=49.59786%2C1.110454%28Masterclass%20photo%20%3A%20Photo%20nocturne%20et%20architecture%29
Boucle de l'Agrion de Mercure;49.93265;1.63077;True;https://www.google.com/maps/search/?api=1&query=49.93265%2C1.63077%28Boucle%20de%20l%27Agrion%20de%20Mercure%29
Randonnée à Incheville;49.9241447;1.65499106;True;https://www.google.com/maps/search/?api=1&query=49.9241447%2C1.65499106%28Randonn%C3%A9e%20%C3%A0%20Incheville%29
Théâtre Le Passage;49.7575082;0.37227281;True;https://www.google.com/maps/search/?api=1&query=49.7575082%2C0.37227281%28Th%C3%A9%C3%A2tre%20Le%20Passage%29
[Sortie nature] Le Port de Dieppe;49.9227973;1.0833096;True;https://www.google.com/maps/search/?api=1&query=49.9227973%2C1.0833096%28%5BSortie%20nature%5D%20Le%20Port%20de%20Dieppe%29
Aéroclub de Dieppe/Commandant Fayolle;49.8850305;1.08208194;True;https://www.google.com/maps/search/?api=1&query=49.8850305%2C1.08208194%28A%C3%A9roclub%20de%20Dieppe/Commandant%20Fayolle%29
Journée de l'attelage;49.5271109;1.4600442;True;https://www.google.com/maps/search/?api=1&query=49.5271109%2C1.4600442%28Journ%C3%A9e%20de%20l%27attelage%29
L'Escargot de Saint-Wandrille;49.5257171;0.7660146;True;https://www.google.com/maps/search/?api=1&query=49.5257171%2C0.7660146%28L%27Escargot%20de%20Saint-Wandrille%29
Stages de natation;49.704178;0.963637;True;https://www.google.com/maps/search/?api=1&query=49.704178%2C0.963637%28Stages%20de%20natation%29
La Route de la Pomme;49.48908;1.64339;True;https://www.google.com/maps/search/?api=1&query=49.48908%2C1.64339%28La%20Route%20de%20la%20Pomme%29
L'Andelle;49.48875;1.33347222;True;https://www.google.com/maps/search/?api=1&query=49.48875%2C1.33347222%28L%27Andelle%29
La Cathédrale avec vos sens;49.44032;1.09355;True;https://www.google.com/maps/search/?api=1&query=49.44032%2C1.09355%28La%20Cath%C3%A9drale%20avec%20vos%20sens%29
Circuit du cidre;49.83797;1.09380499;True;https://www.google.com/maps/search/?api=1&query=49.83797%2C1.09380499%28Circuit%20du%20cidre%29
Randonnée équestre;49.5381;1.40541;True;https://www.google.com/maps/search/?api=1&query=49.5381%2C1.40541%28Randonn%C3%A9e%20%C3%A9questre%29
Restaurant La Popote;49.5818009;1.0904736;True;https://www.google.com/maps/search/?api=1&query=49.5818009%2C1.0904736%28Restaurant%20La%20Popote%29
Villa Normande - 1;50.059692;1.374579;True;https://www.google.com/maps/search/?api=1&query=50.059692%2C1.374579%28Villa%20Normande%20-%201%29
[Exposition] Voitures de Collection de Rallye;49.8726358;1.0438192;True;https://www.google.com/maps/search/?api=1&query=49.8726358%2C1.0438192%28%5BExposition%5D%20Voitures%20de%20Collection%20de%20Rallye%29
Boucane du Grand Quai;49.7622323;0.36839185;True;https://www.google.com/maps/search/?api=1&query=49.7622323%2C0.36839185%28Boucane%20du%20Grand%20Quai%29
La Grange de la Pommeraie;49.7969543;1.0460726;True;https://www.google.com/maps/search/?api=1&query=49.7969543%2C1.0460726%28La%20Grange%20de%20la%20Pommeraie%29
Arbre remarquable Le Hêtre Serpent;49.486557;0.804422;True;https://www.google.com/maps/search/?api=1&query=49.486557%2C0.804422%28Arbre%20remarquable%20Le%20H%C3%AAtre%20Serpent%29
37ème édition des Foulées Montvillaises;49.548;1.07403;True;https://www.google.com/maps/search/?api=1&query=49.548%2C1.07403%2837%C3%A8me%20%C3%A9dition%20des%20Foul%C3%A9es%20Montvillaises%29
La Ferme du Manége;49.789777;0.54223999;True;https://www.google.com/maps/search/?api=1&query=49.789777%2C0.54223999%28La%20Ferme%20du%20Man%C3%A9ge%29
[Balade nature];49.9495071;1.1648098;True;https://www.google.com/maps/search/?api=1&query=49.9495071%2C1.1648098%28%5BBalade%20nature%5D%29
Un après-midi à la ferme;49.767861;0.733197;True;https://www.google.com/maps/search/?api=1&query=49.767861%2C0.733197%28Un%20apr%C3%A8s-midi%20%C3%A0%20la%20ferme%29
Maison des Croyances et Traditions Cauchoises;49.8074603;0.4953087;True;https://www.google.com/maps/search/?api=1&query=49.8074603%2C0.4953087%28Maison%20des%20Croyances%20et%20Traditions%20Cauchoises%29
L'Armillaire;49.605;0.13765;True;https://www.google.com/maps/search/?api=1&query=49.605%2C0.13765%28L%27Armillaire%29
Roseraie du château de Mesnil-Geoffroy;49.8123316;0.78245401;True;https://www.google.com/maps/search/?api=1&query=49.8123316%2C0.78245401%28Roseraie%20du%20ch%C3%A2teau%20de%20Mesnil-Geoffroy%29
École d'Équitation la Championnerie;49.7013835;0.4580185;True;https://www.google.com/maps/search/?api=1&query=49.7013835%2C0.4580185%28%C3%89cole%20d%27%C3%89quitation%20la%20Championnerie%29
Découverte artisanale;49.4767068;0.67742499;True;https://www.google.com/maps/search/?api=1&query=49.4767068%2C0.67742499%28D%C3%A9couverte%20artisanale%29
Visite du chapiteau autour d'Ostinato;49.4949138;0.12994439;True;https://www.google.com/maps/search/?api=1&query=49.4949138%2C0.12994439%28Visite%20du%20chapiteau%20autour%20d%27Ostinato%29
Pom d'Api;49.708502;0.214071;True;https://www.google.com/maps/search/?api=1&query=49.708502%2C0.214071%28Pom%20d%27Api%29
"Exposition ""Sous la pluie : peindre, vivre et rêver"" - Week-end festif au musée des Beaux-Arts";49.444846;1.0939292;True;https://www.google.com/maps/search/?api=1&query=49.444846%2C1.0939292%28Exposition%20%22Sous%20la%20pluie%20%3A%20peindre%2C%20vivre%20et%20r%C3%AAver%22%20-%20Week-end%20festif%20au%20mus%C3%A9e%20des%20Beaux-Arts%29
Yoga et yoga Nidra en terre d'Accord;49.8595269;0.8459003;True;https://www.google.com/maps/search/?api=1&query=49.8595269%2C0.8459003%28Yoga%20et%20yoga%20Nidra%20en%20terre%20d%27Accord%29
Cinéma : L'histoire d'Adèle H.;50.0487458;1.41839304;True;https://www.google.com/maps/search/?api=1&query=50.0487458%2C1.41839304%28Cin%C3%A9ma%20%3A%20L%27histoire%20d%27Ad%C3%A8le%20H.%29
Atelier parent/enfant;49.9030684;0.9169327;True;https://www.google.com/maps/search/?api=1&query=49.9030684%2C0.9169327%28Atelier%20parent/enfant%29
Descente de la Durdent en kayak;49.85343;0.60235;True;https://www.google.com/maps/search/?api=1&query=49.85343%2C0.60235%28Descente%20de%20la%20Durdent%20en%20kayak%29
I.C.ART;49.6746123;1.42423684;True;https://www.google.com/maps/search/?api=1&query=49.6746123%2C1.42423684%28I.C.ART%29
Camping Côte d'Albâtre;49.7933595;0.51832036;True;https://www.google.com/maps/search/?api=1&query=49.7933595%2C0.51832036%28Camping%20C%C3%B4te%20d%27Alb%C3%A2tre%29
Gîte au Château de Bois-Guilbert;49.537832;1.404676;True;https://www.google.com/maps/search/?api=1&query=49.537832%2C1.404676%28G%C3%AEte%20au%20Ch%C3%A2teau%20de%20Bois-Guilbert%29
Mme BOURSIER Véronique;50.04037;1.33638;True;https://www.google.com/maps/search/?api=1&query=50.04037%2C1.33638%28Mme%20BOURSIER%20V%C3%A9ronique%29
Val Horizons;50.0448;1.33307;True;https://www.google.com/maps/search/?api=1&query=50.0448%2C1.33307%28Val%20Horizons%29
Duo du Muguet;49.54183;0.49681;True;https://www.google.com/maps/search/?api=1&query=49.54183%2C0.49681%28Duo%20du%20Muguet%29
Valleuse de Bénouville;49.717463;0.2510549;True;https://www.google.com/maps/search/?api=1&query=49.717463%2C0.2510549%28Valleuse%20de%20B%C3%A9nouville%29
La Tribonnière;50.04813;1.41675;True;https://www.google.com/maps/search/?api=1&query=50.04813%2C1.41675%28La%20Tribonni%C3%A8re%29
Gîtes de France® - Le Clos du Manoir;49.8009;0.551946;True;https://www.google.com/maps/search/?api=1&query=49.8009%2C0.551946%28G%C3%AEtes%20de%20France%C2%AE%20-%20Le%20Clos%20du%20Manoir%29
Le Chemin des Frênettes;49.7409471;0.97176189;True;https://www.google.com/maps/search/?api=1&query=49.7409471%2C0.97176189%28Le%20Chemin%20des%20Fr%C3%AAnettes%29
Atelier Mobile du Cycle;50.05179;1.42183;True;https://www.google.com/maps/search/?api=1&query=50.05179%2C1.42183%28Atelier%20Mobile%20du%20Cycle%29
Aire de stationnement et de service du Funiculaire (petite aire);50.060513;1.36734704;True;https://www.google.com/maps/search/?api=1&query=50.060513%2C1.36734704%28Aire%20de%20stationnement%20et%20de%20service%20du%20Funiculaire%20%28petite%20aire%29%29
[Visite guidée] Peurs et superstitions dieppoises;49.9319125;1.0886976;True;https://www.google.com/maps/search/?api=1&query=49.9319125%2C1.0886976%28%5BVisite%20guid%C3%A9e%5D%20Peurs%20et%20superstitions%20dieppoises%29
Concert : Airelle Besson - Sebastian Sternal - Jonas Burgwinkel Trio;49.4904989;0.1069792;True;https://www.google.com/maps/search/?api=1&query=49.4904989%2C0.1069792%28Concert%20%3A%20Airelle%20Besson%20-%20Sebastian%20Sternal%20-%20Jonas%20Burgwinkel%20Trio%29
Le New Haven;49.9285106;1.0811923;True;https://www.google.com/maps/search/?api=1&query=49.9285106%2C1.0811923%28Le%20New%20Haven%29
Charmante chaumière à la campagne;49.64938;0.73229;True;https://www.google.com/maps/search/?api=1&query=49.64938%2C0.73229%28Charmante%20chaumi%C3%A8re%20%C3%A0%20la%20campagne%29
ACE Hôtel Rouen Parc des Expositions;49.3908353;1.0582433;True;https://www.google.com/maps/search/?api=1&query=49.3908353%2C1.0582433%28ACE%20H%C3%B4tel%20Rouen%20Parc%20des%20Expositions%29
Kayak et paddle - Location au lac de Caniel;49.8011932;0.6312391;True;https://www.google.com/maps/search/?api=1&query=49.8011932%2C0.6312391%28Kayak%20et%20paddle%20-%20Location%20au%20lac%20de%20Caniel%29
Humour : L'Arnaqueuse;49.4881755;0.1300304;True;https://www.google.com/maps/search/?api=1&query=49.4881755%2C0.1300304%28Humour%20%3A%20L%27Arnaqueuse%29
Centre d'art contemporain de la Matmut - Daniel Havis;49.5070829;0.9305828;True;https://www.google.com/maps/search/?api=1&query=49.5070829%2C0.9305828%28Centre%20d%27art%20contemporain%20de%20la%20Matmut%20-%20Daniel%20Havis%29
Gîtes de France® - Le P'tit Gîte de l'Arbalète;49.6909777;1.11033889;True;https://www.google.com/maps/search/?api=1&query=49.6909777%2C1.11033889%28G%C3%AEtes%20de%20France%C2%AE%20-%20Le%20P%27tit%20G%C3%AEte%20de%20l%27Arbal%C3%A8te%29
Tableaux d’une exposition - Notes gourmandes;49.4395264;1.0894296;True;https://www.google.com/maps/search/?api=1&query=49.4395264%2C1.0894296%28Tableaux%20d%E2%80%99une%20exposition%20-%20Notes%20gourmandes%29
Au Bigorneau langoureux;50.0354;1.31786;True;https://www.google.com/maps/search/?api=1&query=50.0354%2C1.31786%28Au%20Bigorneau%20langoureux%29
Concert Disney;49.5867345;1.3652284;True;https://www.google.com/maps/search/?api=1&query=49.5867345%2C1.3652284%28Concert%20Disney%29
Le Chêne d'Allouville-Bellefosse;49.59616;0.676791;True;https://www.google.com/maps/search/?api=1&query=49.59616%2C0.676791%28Le%20Ch%C3%AAne%20d%27Allouville-Bellefosse%29
Ravine;49.861447;0.7140682;True;https://www.google.com/maps/search/?api=1&query=49.861447%2C0.7140682%28Ravine%29
Color Run & Concert;49.750022;0.87750299;True;https://www.google.com/maps/search/?api=1&query=49.750022%2C0.87750299%28Color%20Run%20%26%20Concert%29
Rendez-Vous aux Jardins;49.9895521;1.4214813;True;https://www.google.com/maps/search/?api=1&query=49.9895521%2C1.4214813%28Rendez-Vous%20aux%20Jardins%29
[Foire à tout] Ville d'Offranville;49.8711889;1.0482168;True;https://www.google.com/maps/search/?api=1&query=49.8711889%2C1.0482168%28%5BFoire%20%C3%A0%20tout%5D%20Ville%20d%27Offranville%29
Rest'O Bray;49.5470204;1.70833937;True;https://www.google.com/maps/search/?api=1&query=49.5470204%2C1.70833937%28Rest%27O%20Bray%29
Gîtes de France® - Le Gîte des 2 Falaises;50.0532777;1.41497222;True;https://www.google.com/maps/search/?api=1&query=50.0532777%2C1.41497222%28G%C3%AEtes%20de%20France%C2%AE%20-%20Le%20G%C3%AEte%20des%202%20Falaises%29
Campanile Le Havre Nord - Montivilliers;49.5337671;0.18706276;True;https://www.google.com/maps/search/?api=1&query=49.5337671%2C0.18706276%28Campanile%20Le%20Havre%20Nord%20-%20Montivilliers%29
Le Clos Marie - Chambres d'hôtes;49.6610895;0.34964749;True;https://www.google.com/maps/search/?api=1&query=49.6610895%2C0.34964749%28Le%20Clos%20Marie%20-%20Chambres%20d%27h%C3%B4tes%29
Le Marquet;49.83153;1.66297;True;https://www.google.com/maps/search/?api=1&query=49.83153%2C1.66297%28Le%20Marquet%29
Color Run à Auffay;49.7180216;1.08283598;True;https://www.google.com/maps/search/?api=1&query=49.7180216%2C1.08283598%28Color%20Run%20%C3%A0%20Auffay%29
Gare de Saint-Laurent-de-Brèvedent;49.5273966;0.2503439;True;https://www.google.com/maps/search/?api=1&query=49.5273966%2C0.2503439%28Gare%20de%20Saint-Laurent-de-Br%C3%A8vedent%29
Un après-midi à la ferme;49.767861;0.733197;True;https://www.google.com/maps/search/?api=1&query=49.767861%2C0.733197%28Un%20apr%C3%A8s-midi%20%C3%A0%20la%20ferme%29
Visite insolite : une oliveraie à Serqueux;49.631864;1.53726;True;https://www.google.com/maps/search/?api=1&query=49.631864%2C1.53726%28Visite%20insolite%20%3A%20une%20oliveraie%20%C3%A0%20Serqueux%29
Maison Normande;49.7544663;0.74706739;True;https://www.google.com/maps/search/?api=1&query=49.7544663%2C0.74706739%28Maison%20Normande%29
"""Le Contemporain"" la Ferme les Peupliers";49.5403015;1.6427;True;https://www.google.com/maps/search/?api=1&query=49.5403015%2C1.6427%28%22Le%20Contemporain%22%20la%20Ferme%20les%20Peupliers%29
Aître de Brisgaret;49.5508059;0.198529;True;https://www.google.com/maps/search/?api=1&query=49.5508059%2C0.198529%28A%C3%AEtre%20de%20Brisgaret%29
Gîtes de France® - L' Hirondelle;49.618309;0.239536;True;https://www.google.com/maps/search/?api=1&query=49.618309%2C0.239536%28G%C3%AEtes%20de%20France%C2%AE%20-%20L%27%20Hirondelle%29
Les Séquoïas Géants;49.6482478;0.88309359;True;https://www.google.com/maps/search/?api=1&query=49.6482478%2C0.88309359%28Les%20S%C3%A9quo%C3%AFas%20G%C3%A9ants%29
"Atelier de danse Hip-Hop : ""Faraëkoto""";49.8637161;0.710195;True;https://www.google.com/maps/search/?api=1&query=49.8637161%2C0.710195%28Atelier%20de%20danse%20Hip-Hop%20%3A%20%22Fara%C3%ABkoto%22%29
Piscine Aumale;49.76861;1.75221555;True;https://www.google.com/maps/search/?api=1&query=49.76861%2C1.75221555%28Piscine%20Aumale%29
Le Saint Thomas;49.5575;0.481912;True;https://www.google.com/maps/search/?api=1&query=49.5575%2C0.481912%28Le%20Saint%20Thomas%29
Cours de dessin et peinture avec Isabelle Beaussant;49.58807;1.3602;True;https://www.google.com/maps/search/?api=1&query=49.58807%2C1.3602%28Cours%20de%20dessin%20et%20peinture%20avec%20Isabelle%20Beaussant%29
